idcell	Diclidurus_albus	Necromys_lasiurus	Dasypus_septemcinctus	Euphractus_sexcinctus	Eumops_perotis	Molossops_temminckii	Lontra_longicaudis	Nasua_nasua	Eumops_glaucinus	Cerdocyon_thous	Sylvilagus_brasiliensis	Cynomops_planirostris	Coendou_prehensilis	Cynomops_abrasus	Blastocerus_dichotomus	Sciurus_aestuans	Monodelphis_domestica	Pteronura_brasiliensis	Didelphis_albiventris	Lophostoma_silvicolum	Potos_flavus	Caluromys_philander	Mazama_americana	Saccopteryx_bilineata	Leopardus_wiedii	Hylaeamys_megacephalus	Alouatta_caraya	Promops_nasutus	Uroderma_bilobatum	Lonchorhina_aurita	Micronycteris_megalotis	Speothos_venaticus	Priodontes_maximus	Cabassous_unicinctus	Galea_spixii	Platyrrhinus_lineatus	Chiroderma_villosum	Cebus_libidinosus	Pseudoryzomys_simplex	Cavia_aperea	Gracilinanus_agilis	Panthera_onca	Platyrrhinus_helleri	Chiroderma_trinitatum	Calomys_callosus	Sturnira_tildae	Holochilus_sciureus	Anoura_geoffroyi	Leopardus_colocolo	Oecomys_bicolor	Cerradomys_scotti	Rhynchonycteris_naso	Diphylla_ecaudata	Proechimys_longicaudatus	Ozotoceros_bezoarticus	Chrysocyon_brachyurus	Phyllostomus_elongatus	Pseudalopex_vetulus	Lasiurus_cinereus	Anoura_caudifer	Nectomys_rattus	Peropteryx_kappleri	Metachirus_nudicaudatus	Pteronotus_parnellii	Calomys_tener	Artibeus_gnomus	Mazama_gouazoubira	Bradypus_variegatus	Vampyrum_spectrum	Oecomys_roberti	Rhogeessa_io	Aotus_azarae	Caluromys_lanatus	Uroderma_magnirostrum	Mesophylla_macconnelli	Clyomys_laticeps	Mazama_nemorivaga	Mimon_crenulatum	Cerradomys_maracajuensis	Galictis_vittata	Oligoryzomys_fornesi	Oecomys_catherinae	Marmosa_demerarae	Pygoderma_bilabiatum	Tonatia_bidens	Chiroderma_doriae	Molossus_currentium	Proechimys_roberti	Furipterus_horrens	Rhipidomys_macrurus	Carollia_brevicauda	Dasyprocta_azarae	Philander_opossum	Molossops_mattogrossensis	Cabassous_tatouay	Phylloderma_stenops	Sphiggurus_spinosus	Callithrix_penicillata	Thylamys_karimii	Oligoryzomys_nigripes	Mico_melanurus	Oligoryzomys_eliurus	Cormura_brevirostris	Neacomys_spinosus	Ametrida_centurio	Micronycteris_hirsuta	Eptesicus_diminutus	Myotis_ruber	Didelphis_marsupialis	Artibeus_planirostris	Histiotus_velatus	Oecomys_concolor	Mimon_bennettii	Rhinophylla_pumilio	Tadarida_brasiliensis	Nectomys_squamipes	Marmosa_constantiae	Artibeus_concolor	Makalata_didelphoides
11462	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11463	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11464	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11465	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11466	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11467	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11468	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11632	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11633	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11635	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11650	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11651	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0
11652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0
11653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0
11654	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	0
11658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11659	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11661	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11663	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11664	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11666	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11668	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11824	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
11825	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
11826	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
11827	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
11828	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
11829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11830	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11834	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11840	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11841	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
11850	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0
11857	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0
11860	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11862	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	0	1	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11864	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11865	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
11867	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0
12022	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
